candidateId,action,type,region,city,name,address,phone,website,googleMapsUri,businessStatus,possibleProviderIds,duplicateSignals,reviewReasons
google-place-chijyfrmien-c20r0ljuch2qosu,corroborate_existing_provider,gp,Northland,Whangārei,Rata Family Health,"17 Rust Avenue, Whangārei, Vinetown 0110",09 438 4181,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/rata-family-health-dr-mathieson/,https://maps.google.com/?cid=14211859029863323858&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-rata-family-health-dr-mathieson-35-7230-174-3169,phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-rata-family-health-dr-mathieson-35-7230-174-3169; Google Places result is 0 km from the query centre.; possible existing provider match: gp-rata-family-health-dr-mathieson-35-7230-174-3169"
google-place-chijhz9un0klc20rzp3f-bc2xoa,corroborate_existing_provider,gp,Northland,Russell,Russell Medical Centre,"16-18 Church Street, Russell 0202",09 403 7690,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/russell-medical-services/,https://maps.google.com/?cid=9279163558829333966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-russell-medical-services-35-2611-174-1230,phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-russell-medical-services-35-2611-174-1230; Google Places result is 0.1 km from the query centre.; possible existing provider match: gp-russell-medical-services-35-2611-174-1230"
google-place-chijlqoitur-c20rbgynpk1rxxo,corroborate_existing_provider,gp,Northland,Whangārei,Te Aroha Noa Medical Centre,"73 Bank Street, Whangārei 0110",09 438 9777,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/te-aroha-noa-medical-centre/,https://maps.google.com/?cid=8846595434830302214&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-te-aroha-noa-medical-centre-35-7235-174-3197,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-te-aroha-noa-medical-centre-35-7235-174-3197; Google Places result is 0 km from the query centre.; possible existing provider match: gp-te-aroha-noa-medical-centre-35-7235-174-3197"
google-place-chijj1tdtyv5c20r4fuqmydk8sw,corroborate_existing_provider,gp,Northland,Whangārei,The Doctors Tikipunga,"53 Paramount Parade, Tikipunga, Whangārei 0112",09 435 2528,http://www.thedoctors.co.nz/The-Doctors-Tikipunga,https://maps.google.com/?cid=14768088780037487585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-the-doctors-tikipunga-35-6835-174-3230; gp-the-doctors-birkenhead-36-8074-174-7258; gp-the-doctors-drury-37-0982-174-9484; gp-the-doctors-fred-thomas-36-7912-174-7637; gp-the-doctors-huapai-36-7727-174-5461; gp-the-doctors-massey-medical-36-8349-174-6023,gp-corroboration-target; name; phone; near-target-location; website-domain,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-the-doctors-tikipunga-35-6835-174-3230; Google Places result is 0.1 km from the query centre.; possible existing provider match: gp-the-doctors-tikipunga-35-6835-174-3230, gp-the-doctors-birkenhead-36-8074-174-7258, gp-the-doctors-drury-37-0982-174-9484, gp-the-doctors-fred-thomas-36-7912-174-7637, gp-the-doctors-huapai-36-7727-174-5461, gp-the-doctors-massey-medical-36-8349-174-6023"
google-place-chijmr0x3utpc20r1pfigkr6fy8,corroborate_existing_provider,gp,Northland,Kaikohe,Whanau Ora Community Clinic - Kaikohe,"158 Broadway, Kaikohe 0405",0800 367 942,http://www.whanauoracommunity.com/,https://maps.google.com/?cid=3422729438010472404&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-wh-nau-ora-community-clinic-puhinui-road-36-9910-174-8512; gp-wh-nau-ora-community-clinic-pukekohe-37-2096-174-9097; gp-wh-nau-ora-community-clinic-te-waipounamu-43-5213-172-6990; gp-wh-nau-ora-community-clinic-kaikohe-35-4081-173-7970,website-domain; phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-wh-nau-ora-community-clinic-kaikohe-35-4081-173-7970; Google Places result is 0 km from the query centre.; possible existing provider match: gp-wh-nau-ora-community-clinic-puhinui-road-36-9910-174-8512, gp-wh-nau-ora-community-clinic-pukekohe-37-2096-174-9097, gp-wh-nau-ora-community-clinic-te-waipounamu-43-5213-172-6990, gp-wh-nau-ora-community-clinic-kaikohe-35-4081-173-7970"
google-place-chijdxoiw3gslqgrj9xacojjdeu,corroborate_existing_provider,gp,Otago,Dunedin,Albany Street Medical Centre,"29 Albany Street, Dunedin North, Dunedin 9016",03 477 8812,http://albanystmed.co.nz/,https://maps.google.com/?cid=16505070207799186831&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-albany-street-medical-centre-dunedin-45-8661-170-5089,phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-albany-street-medical-centre-dunedin-45-8661-170-5089; Google Places result is 0 km from the query centre.; possible existing provider match: gp-albany-street-medical-centre-dunedin-45-8661-170-5089"
google-place-chijv-lo738blkgrezawkjqjqv0,corroborate_existing_provider,gp,Otago,Mosgiel,Gordon Road Medical Centre,"4 Glasgow Street, Mosgiel 9024",03 489 8881,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/gordon-road-medical-centre/,https://maps.google.com/?cid=18249299935250911353&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-gordon-road-medical-centre-45-8748-170-3472,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-gordon-road-medical-centre-45-8748-170-3472; Google Places result is 0 km from the query centre.; possible existing provider match: gp-gordon-road-medical-centre-45-8748-170-3472"
google-place-chijr39gs5iplqgrzdzv8sfzk0u,corroborate_existing_provider,gp,Otago,Dunedin,Green Island Family Health Care,"20 Shand Street, Green Island, Dunedin 9018",03 488 2222,,https://maps.google.com/?cid=5013477399821933773&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-green-island-family-healthcare-45-9028-170-4301,phone; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-green-island-family-healthcare-45-9028-170-4301; Google Places result is 0 km from the query centre.; possible existing provider match: gp-green-island-family-healthcare-45-9028-170-4301"
google-place-chijj3ypmzyrlqgr1qyhl6xd-d0,corroborate_existing_provider,gp,Otago,Dunedin,Helensburgh Medical Centre,"231 Helensburgh Road, Wakari, Dunedin 9010",03 476 4565,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/helensburgh-medical-centre/,https://maps.google.com/?cid=4466688631981452502&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-helensburgh-medical-centre-45-8534-170-4836,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-helensburgh-medical-centre-45-8534-170-4836; Google Places result is 0 km from the query centre.; possible existing provider match: gp-helensburgh-medical-centre-45-8534-170-4836"
google-place-chij8tetwnislqgrsmubznyrqwg,corroborate_existing_provider,gp,Otago,Dunedin,Maori Hill Clinic,"609 Highgate, Maori Hill, Dunedin 9010",03 464 0044,http://www.maorihillclinic.online/,https://maps.google.com/?cid=7512474204208088392&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-m-ori-hill-clinic-45-8581-170-5008,phone; name; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-m-ori-hill-clinic-45-8581-170-5008; Google Places result is 0 km from the query centre.; possible existing provider match: gp-m-ori-hill-clinic-45-8581-170-5008"
google-place-chijxytfiyozlqgr9wvi9qu3vsg,corroborate_existing_provider,gp,Otago,Dunedin,Otago Peninsula Medical Centre,"12 Allans Beach Road, Portobello, Dunedin 9014",03 478 0880,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/otago-peninsula-medical-centre/,https://maps.google.com/?cid=14465201002361521655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-otago-peninsula-medical-centre-45-8409-170-6534,phone; name; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-otago-peninsula-medical-centre-45-8409-170-6534; Google Places result is 0.1 km from the query centre.; possible existing provider match: gp-otago-peninsula-medical-centre-45-8409-170-6534"
google-place-chij62d3k0yhlkgrlpbekffblqe,corroborate_existing_provider,gp,Otago,Outram,Outram Medical Center,"10 Beaumaris Street, Outram 9019",03 486 2150,,https://maps.google.com/?cid=11614320894914369070&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-outram-medical-centre-45-8604-170-2289,phone,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-outram-medical-centre-45-8604-170-2289; Google Places result is 0 km from the query centre.; possible existing provider match: gp-outram-medical-centre-45-8604-170-2289"
google-place-chij6e9lzc2tlqgrp4ccyfrqf80,corroborate_existing_provider,gp,Otago,Dunedin,Portsea Medical Practice,"127B Stafford Street, Central Dunedin, Dunedin 9016",03 742 2162,,https://maps.google.com/?cid=14778538376126693543&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-portsea-medical-practice-45-8820-170-4928,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-portsea-medical-practice-45-8820-170-4928; Google Places result is 0 km from the query centre.; possible existing provider match: gp-portsea-medical-practice-45-8820-170-4928"
google-place-chijl0l3-y6slqgrgsfwabc0go4,corroborate_existing_provider,gp,Otago,Dunedin,Waverley Health,"97 Larnach Road, Vauxhall, Dunedin 9013",03 454 3001,http://waverleyhealth.co.nz/,https://maps.google.com/?cid=17185934846083868441&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-waverley-health-45-8856-170-5281,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-waverley-health-45-8856-170-5281; Google Places result is 0 km from the query centre.; possible existing provider match: gp-waverley-health-45-8856-170-5281"
google-place-chijfaugfwmnbg0rghtj0hyuo0q,corroborate_existing_provider,gp,Rotorua and Taupo,Rotorua,Lakeview Clinic,"8 Victoria Street, Victoria, Rotorua 3010",07 348 9119,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/lakeview-clinic/,https://maps.google.com/?cid=4945960079574268800&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-lakeview-clinic-38-1425-176-2528,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-lakeview-clinic-38-1425-176-2528; Google Places result is 0 km from the query centre.; possible existing provider match: gp-lakeview-clinic-38-1425-176-2528"
google-place-chijv-fcdaonbg0r5quuda6ihuq,corroborate_existing_provider,gp,Rotorua and Taupo,Rotorua,Western Heights Health Centre,"1 Brookland Road, Western Heights, Rotorua 3015",07 347 0565,http://www.westernheightshealth.co.nz/,https://maps.google.com/?cid=4908229450030515685&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-western-heights-health-centre-38-1288-176-2199,phone; name; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-western-heights-health-centre-38-1288-176-2199; Google Places result is 0 km from the query centre.; possible existing provider match: gp-western-heights-health-centre-38-1288-176-2199"
google-place-chijpskuednvlg0rsz-3mar-wba,corroborate_existing_provider,gp,South Canterbury,Temuka,Temuka Family Practice,"178 King Street, Temuka 7920",03 615 9920,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/temuka-family-practice/,https://maps.google.com/?cid=1177830960280346441&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-temuka-family-practice-44-2416-171-2772,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-temuka-family-practice-44-2416-171-2772; Google Places result is 0 km from the query centre.; possible existing provider match: gp-temuka-family-practice-44-2416-171-2772"
google-place-chijnuqudoa50qkrn6xbdkona-w,corroborate_existing_provider,gp,Southland,Bluff,Bluff Medical Centre,"2 Tone Street, Bluff 9814",03 212 7337,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/bluff-medical-centre/,https://maps.google.com/?cid=18188815838793018423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-bluff-medical-centre-46-6043-168-3503,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-bluff-medical-centre-46-6043-168-3503; Google Places result is 0 km from the query centre.; possible existing provider match: gp-bluff-medical-centre-46-6043-168-3503"
google-place-chij-cqfudve0qkrf5w5ci8zoh0,corroborate_existing_provider,gp,Southland,Invercargill,Glengarry Medical Centre,"75 Glengarry Crescent, Glengarry, Invercargill 9810",03 217 4863,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/glengarry-medical-centre/,https://maps.google.com/?cid=9052291942170860671&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-glengarry-medical-centre-46-4018-168-3855,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-glengarry-medical-centre-46-4018-168-3855; Google Places result is 0 km from the query centre.; possible existing provider match: gp-glengarry-medical-centre-46-4018-168-3855"
google-place-chijntifpx0b06kro2hbvmlrgoy,corroborate_existing_provider,gp,Southland,Otautau,Otautau Medical Centre,"Chester Street, Otautau 9610",03 225 8099,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/otautau-medical-centre/,https://maps.google.com/?cid=16609534233330542651&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-otautau-medical-centre-46-1445-167-9988,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-nightcaps-medical-centre-45-9704-168-0314; target GP source-corroboration provider: gp-otautau-medical-centre-46-1445-167-9988; Google Places result is 0 km from the query centre.; possible existing provider match: gp-otautau-medical-centre-46-1445-167-9988"
google-place-chijrqgxo5je0qkraz38fplex2g,corroborate_existing_provider,gp,Southland,Invercargill,Queens Park Medical Centre,"97 Gala Street, Queens Park, Invercargill 9810",03 218 3189,,https://maps.google.com/?cid=7550107725946723585&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-queens-park-general-practice-ltd-46-4066-168-3530,address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-queens-park-general-practice-ltd-46-4066-168-3530; Google Places result is 0 km from the query centre.; possible existing provider match: gp-queens-park-general-practice-ltd-46-4066-168-3530"
google-place-chij9cc-n3-w0qkrcqoumifpvga,corroborate_existing_provider,gp,Southland,Riverton,Riverton Medical Centre,"104 Palmerston Street, Riverton / Aparima 9822",03 234 8290,,https://maps.google.com/?cid=6970533741291897609&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-riverton-medical-centre-46-3497-168-0166,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-riverton-medical-centre-46-3497-168-0166; Google Places result is 0 km from the query centre.; possible existing provider match: gp-riverton-medical-centre-46-3497-168-0166"
google-place-chijey4wrknc0qkr1r11ruf1m4c,corroborate_existing_provider,gp,Southland,Invercargill,Waikiwi Medical Centre Ltd,"233 North Road, Waikiwi, Invercargill 9810",03 215 8000,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/waikiwi-medical-centre/,https://maps.google.com/?cid=9771674190178794966&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-waikiwi-medical-centre-46-3792-168-3474,phone; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-waikiwi-medical-centre-46-3792-168-3474; Google Places result is 0 km from the query centre.; possible existing provider match: gp-waikiwi-medical-centre-46-3792-168-3474"
google-place-chijp8g0izt4zm0rk2bdi6jc6ay,corroborate_existing_provider,gp,Tairawhiti,Gisborne,City Medical,"134 Derby Street, Gisborne 4010",06 868 6104,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/city-medical-centre-gisborne/,https://maps.google.com/?cid=497890375283598891&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-city-medical-centre-gisborne-38-6645-178-0226,phone; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-city-medical-centre-gisborne-38-6645-178-0226; Google Places result is 0 km from the query centre.; possible existing provider match: gp-city-medical-centre-gisborne-38-6645-178-0226"
google-place-chijtysyyvd4zm0r-jo-bwpb4p0,corroborate_existing_provider,gp,Tairawhiti,Gisborne,De Lautour Medical Limited,"1 Turenne Street, Inner Kaiti, Gisborne 4010",06 867 4144,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/de-lautour-medical/,https://maps.google.com/?cid=11376755709065509630&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-de-lautour-medical-38-6683-178-0475,phone; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-de-lautour-medical-38-6683-178-0475; Google Places result is 0 km from the query centre.; possible existing provider match: gp-de-lautour-medical-38-6683-178-0475"
google-place-chijjae-gfn4zm0rkadcy8e2l6o,corroborate_existing_provider,gp,Tairawhiti,Gisborne,Puhi Ka Iti Community Health Centre,"75 Huxley Road, Outer Kaiti, Gisborne 4010",06 867 8550,https://www.npo.org.nz/,https://maps.google.com/?cid=12292353913899452200&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-te-puhi-kai-ti-community-health-centre-38-6741-178-0511,phone; address,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-te-puhi-kai-ti-community-health-centre-38-6741-178-0511; Google Places result is 0.1 km from the query centre.; possible existing provider match: gp-te-puhi-kai-ti-community-health-centre-38-6741-178-0511"
google-place-chijuuefwz43zg0rwrm5ctdwqx0,corroborate_existing_provider,gp,Tairawhiti,Gisborne,Uawa Community Health Centre,"40 Banks Street, Tolaga Bay 4077",06 862 6650,https://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/uawa-community-health-centre/,https://maps.google.com/?cid=9025731318993459545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-uawa-community-health-centre-38-3699-178-2957,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-uawa-community-health-centre-38-3699-178-2957; Google Places result is 0 km from the query centre.; possible existing provider match: gp-uawa-community-health-centre-38-3699-178-2957"
google-place-chijr3fcc3tpfg0rfwge-jev4dw,corroborate_existing_provider,gp,Taranaki,New Plymouth,Bellomo Family Health,"Unit 16/17 Nobs Line, Strandon, New Plymouth 4312",06 757 2222,http://www.healthpoint.co.nz/gps-accident-urgent-medical-care/gp/bellomo-family-health,https://maps.google.com/?cid=4386529341519825023&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,OPERATIONAL,gp-bellomo-family-health-39-0500-174-0947,phone; name,"Google Places is a discovery/corroboration source, not enough by itself for live recommendations.; Confirm provider type, services, availability, cost, referral pathway, and support-preference tags from stronger public sources.; GP source corroboration task | GP record needs stronger corroboration: missing website; DoctorPricer-derived source. | missing fields: website | Google Places discovery/corroboration only; target GP source-corroboration provider: gp-bellomo-family-health-39-0500-174-0947; Google Places result is 0.1 km from the query centre.; possible existing provider match: gp-bellomo-family-health-39-0500-174-0947"
